"Caffè"	"caffe"
"Über"	"uber"
"Lérida"	"Lerida"
"Sémillon"	"Semillon"
"Nét"	"net"
"Örsö"	"Orso"
"Swåp"	"Swap"
"Poopó"	"Poopo"
"Cantù"	"Cantu"
"Prishtinë"	"Prishtine"
"César"	"Cesar"
"Pavlová"	"Pavlova"
"Kemény"	"Kemeny"
"Hiré"	"hire"
"Hârtop"	"Hartop"
"Gewürztraminer"	"Gewurztraminer"
"Cliché"	"Cliche"
"Marajó"	"Marajo"
"Ándros"	"Andros"
"Letná"	"Letna"
"Métallurgique"	"Metallurgique"
"Général"	"general"
"Débutante"	"Debutante"
"Schröder"	"Schroder"
"Máchos"	"machos"
"Popów"	"Popow"
"Nóm"	"nom"
"Nós"	"nos"
"Nór"	"nor"
"Loiré"	"Loire"
"Grand-Mère"	"Grand-Mere"
"Waldenström"	"Waldenstrom"
"Rossön"	"Rosson"
"Gonçalves"	"Goncalves"
"Pöls"	"pols"
"Öfä"	"ofa"
"Telefónica"	"Telefonica"
"Telefônica"	"Telefonica"
"Suså"	"Susa"
"Séance"	"Seance"
"Suré"	"Sure"
"Céret"	"Ceret"
"Cerdà"	"Cerda"
"Särna"	"Sarna"
"Anschütz"	"Anschutz"
"Höller"	"Holler"
"Shalë"	"Shale"
"Ösel"	"Osel"
"Séamus"	"Seamus"
"Glös"	"Glos"
"Glów"	"Glow"
"Öre"	"ore"
"Ône"	"one"
"Grünwald"	"Grunwald"
"Görlitz"	"Gorlitz"
"Sávio"	"Savio"
"Béguine"	"Beguine"
"Láb"	"lab"
"Urdúliz"	"Urduliz"
"Saint-Exupéry"	"Saint-Exupery"
"Kästner"	"Kastner"
"Tannhäuser"	"Tannhauser"
"Cachaça"	"cachaca"
"Québecois"	"Quebecois"
"Québécois"	"Quebecois"
"Shalës"	"Shales"
"Frazzanò"	"Frazzano"
"Löw"	"low"
"Princé"	"Prince"
"Clichéd"	"cliched"
"Lée"	"lee"
"Tapajós"	"Tapajos"
"Tritón"	"Triton"
"Popé"	"pope"
"Kóka"	"Koka"
"Abdülaziz"	"Abdulaziz"
"Saint-Léger"	"Saint-Leger"
"Köhn"	"Kohn"
"Pólka"	"Polka"
"Gemütlichkeit"	"gemutlichkeit"
"Argentière"	"Argentiere"
"Kobé"	"Kobe"
"Tännäs"	"Tannas"
"Camús"	"Camus"
"Stéphane"	"Stephane"
"Levél"	"Level"
"Kôdansha"	"Kodansha"
"Môn"	"mon"
"Simplé"	"simple"
"Négev"	"Negev"
"Opéra-Comique"	"Opera-Comique"
"Sätra"	"Satra"
"Sætre"	"Satre"
"Zoltán"	"Zoltan"
"Schütte"	"Schutte"
"Múm"	"mum"
"Âmudaryâ"	"Amudarya"
"Münch"	"munch"
"Murciélago"	"Murcielago"
"Pösing"	"posing"
"Koné"	"Kone"
"Anadón"	"Anadon"
"Maracanã"	"Maracana"
"Méndez"	"Mendez"
"Cédric"	"Cedric"
"Téléphone"	"telephone"
"Infernö"	"inferno"
"LÖVE"	"LOVE"
"Túcume"	"Tucume"
"Séréna"	"Serena"
"Páez"	"Paez"
"Pähl"	"Pahl"
"Insúa"	"Insua"
"Pacé"	"Pace"
"Guantánamo"	"Guantanamo"
"Páno"	"Pano"
"Papé"	"Pape"
"Pápa"	"Papa"
"Ámsterdam"	"Amsterdam"
"Ambrós"	"Ambros"
"Billé"	"Bille"
"Galavisión"	"Galavision"
"Cénac"	"Cenac"
"Kitzbühel"	"Kitzbuhel"
"Chambéry"	"Chambery"
"Páli"	"Pali"
"Palé"	"Pale"
"Chancé"	"Chance"
"Komárov"	"Komarov"
"Nardò"	"Nardo"
"Changé"	"Change"
"Fréhel"	"Frehel"
"Máchos"	"Machos"
"Valpaços"	"Valpacos"
"Molière"	"Moliere"
"Moliére"	"Moliere"
"Dachshünd"	"dachshund"
"Rêver"	"rever"
"Stüssy"	"Stussy"
"Sántos"	"Santos"
"Titán"	"Titan"
"Wróbel"	"Wrobel"
"Çelik"	"Celik"
"Metsäliitto"	"Metsaliitto"
"Réding"	"Reding"
"Säntis"	"Santis"
"Copiapó"	"Copiapo"
"Présent"	"Present"
"Barrès"	"Barres"
"Matiguás"	"Matiguas"
"Évron"	"Evron"
"Viêtnam"	"Vietnam"
"Pâté"	"Pate"
"Paúl"	"Paul"
"Pärk"	"Park"
"Parè"	"Pare"
"Paré"	"Pare"
"Pará"	"Para"
"Chitré"	"Chitre"
"Brière"	"Briere"
"Prévôt"	"Prevot"
"Placé"	"place"
"Huldufólk"	"huldufolk"
"Pompéi"	"Pompei"
"Bosön"	"boson"
"Abrahám"	"Abraham"
"Lède"	"lede"
"Vlorë"	"Vlore"
"Münster"	"Munster"
"Gëran"	"Geran"
"Mädchen"	"Madchen"
"Évora"	"Evora"
"Glória"	"Gloria"
"Coupé"	"Coupe"
"Sinalóa"	"Sinaloa"
"Schlüter"	"Schluter"
"Cássia"	"cassia"
"Chillán"	"Chillan"
"Aéropostale"	"Aeropostale"
"Almadén"	"Almaden"
"Würzburg"	"Wurzburg"
"Rogów"	"Rogow"
"Strängnäs"	"Strangnas"
"Résumé"	"resume"
"Ossès"	"osses"
"Eletrobrás"	"Eletrobras"
"Fläming"	"Flaming"
"Vouliagméni"	"Vouliagmeni"
"Nalón"	"Nalon"
"Aysén"	"Aysen"
"Rodéo"	"Rodeo"
"Vál"	"val"
"Vát"	"vat"
"Jackée"	"Jackee"
"Ségolène"	"Segolene"
"Sacatepéquez"	"Sacatepequez"
"Bürgermeister"	"burgermeister"
"Cuiabá"	"Cuiaba"
"Bolimów"	"Bolimow"
"Gesté"	"Geste"
"Ménard"	"Menard"
"Bónus"	"bonus"
"Útica"	"Utica"
"Läther"	"lather"
"Münder"	"Munder"
"Écully"	"Ecully"
"Lagardère"	"Lagardere"
"Dzidzantún"	"Dzidzantun"
"Laúd"	"laud"
"Kibæk"	"Kibak"
"Hölder"	"Holder"
"Michoacán"	"Michoacan"
"Láin"	"lain"
"Láir"	"lair"
"Rákoskeresztúr"	"Rakoskeresztur"
"Lanë"	"lane"
"Tót"	"tot"
"Tök"	"tok"
"Lamá"	"lama"
"Lamé"	"lame"
"Fillér"	"filler"
"Opéra-Bastille"	"Opera-Bastille"
"Téa"	"tea"
"Tés"	"tes"
"Kémo"	"Kemo"
"Rüsselsheim"	"Russelsheim"
"Visegrád"	"Visegrad"
"Grän"	"gran"
"Cesarò"	"Cesaro"
"Bongó"	"bongo"
"Bôngo"	"bongo"
"Camagüey"	"Camaguey"
"Odéon"	"Odeon"
"Giménez"	"Gimenez"
"Wójcik"	"Wojcik"
"Mürren"	"Murren"
"Grâces"	"graces"
"Épernay"	"Epernay"
"Limé"	"lime"
"Gênes"	"Genes"
"Gabâ"	"Gaba"
"Gabú"	"Gabu"
"Gacé"	"Gace"
"Corés"	"Cores"
"Côtes-du-Rhône"	"Cotes-du-Rhone"
"Gålå"	"Gala"
"Çorlu"	"Corlu"
"Corné"	"Corne"
"Gaël"	"Gael"
"Çorum"	"Corum"
"Brüder"	"Bruder"
"Stürmer"	"Sturmer"
"Yúnnán"	"Yunnan"
"Rötha"	"Rotha"
"Rothé"	"Rothe"
"Barthélemy"	"Barthelemy"
"Lancôme"	"Lancome"
"Ciarán"	"Ciaran"
"Macará"	"Macara"
"Mölders"	"Molders"
"Bourrée"	"bourree"
"Discothèque"	"discotheque"
"Tulcán"	"Tulcan"
"Ursynów"	"Ursynow"
"Lagüera"	"Laguera"
"Gorë"	"gore"
"Angélica"	"Angelica"
"Blüthner"	"Bluthner"
"Toén"	"Toen"
"Günther"	"Gunther"
"Timár"	"Timar"
"Nablús"	"Nablus"
"Sobótka"	"Sobotka"
"Tomé"	"Tome"
"Lémnos"	"Lemnos"
"Tolú"	"Tolu"
"Kâni"	"Kani"
"Méditerranée"	"Mediterranee"
"Toné"	"Tone"
"Tône"	"Tone"
"Lévy"	"levy"
"Touché"	"Touche"
"Töre"	"Tore"
"Castrillón"	"Castrillon"
"Toró"	"Toro"
"Chacón"	"Chacon"
"Kåre"	"Kare"
"Töss"	"Toss"
"Kára"	"Kara"
"Totò"	"Toto"
"Général"	"General"
"Thériault"	"Theriault"
"Guimarães"	"Guimaraes"
"Castellón"	"Castellon"
"Nicolás"	"Nicolas"
"Glória"	"gloria"
"Pévy"	"Pevy"
"Thái"	"Thai"
"Knäck"	"Knack"
"Nikël"	"Nikel"
"Pêra"	"Pera"
"Péré"	"Pere"
"Nestlé"	"nestle"
"Mälaren"	"Malaren"
"Röösa"	"Roosa"
"Pelé"	"Pele"
"Expansión"	"expansion"
"Attaché"	"attache"
"Splügen"	"Splugen"
"Comté"	"Comte"
"Peça"	"Peca"
"Péas"	"Peas"
"Flörsheim"	"Florsheim"
"Ceará"	"Ceara"
"Conán"	"Conan"
"Condé"	"Conde"
"Génova"	"Genova"
"Côney"	"Coney"
"Erzsébet"	"Erzsebet"
"Câmara"	"Camara"
"Évian"	"Evian"
"Perrier-Jouët"	"Perrier-Jouet"
"Bedük"	"Beduk"
"Wörden"	"Worden"
"Bösendorfer"	"Bosendorfer"
"Conté"	"Conte"
"Eóghan"	"Eoghan"
"Abacá"	"abaca"
"Sablé"	"Sable"
"Invasión"	"Invasion"
"Fundación"	"Fundacion"
"Tinà"	"Tina"
"Búnker"	"Bunker"
"Römer"	"Romer"
"Béard"	"Beard"
"Viceré"	"Vicere"
"Schön"	"Schon"
"Gekås"	"Gekas"
"Séverin"	"Severin"
"Szabó"	"Szabo"
"Crêpe"	"crepe"
"Shànghai"	"Shanghai"
"Déficit"	"deficit"
"Zócalo"	"Zocalo"
"Maceió"	"Maceio"
"Vallière"	"Valliere"
"Rhinocéros"	"rhinoceros"
"Güns"	"guns"
"Cassé"	"casse"
"Centrès"	"Centres"
"Liré"	"lire"
"Toupée"	"toupee"
"Politbüro"	"politburo"
"Lángos"	"Langos"
"Cumaná"	"Cumana"
"Lárisa"	"Larisa"
"Mölten"	"molten"
"Midi-Pyrenées"	"Midi-Pyrenees"
"Midi-Pyrénées"	"Midi-Pyrenees"
"Grünberg"	"Grunberg"
